DATAFLOW,LAST UPDATE,freq,mot_nrg,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Bulgaria,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Cyprus,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2020,0.143,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2021,0.087,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2022,0.044,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Czechia,2023,0.112,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2016,0.025,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2017,0.07,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2018,0.556,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2019,1.199,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2020,2.185,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2021,2.473,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2022,2.197,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Germany,2023,4.395,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2019,0.132,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2020,0.813,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2021,1.211,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2022,4.232,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Denmark,2023,12.864,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2022,0.387,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Estonia,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Greece,2023,0.44,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2016,0.03,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2017,0.041,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2018,0.067,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2019,0.044,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2020,0.115,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2021,0.277,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2022,2.222,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Spain,2023,2.43,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2015,0.036,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2020,0.145,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2021,0.056,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2022,0.448,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Finland,2023,0.962,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2014,0.072,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2015,0.007,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2016,0.005,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2017,0.015,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2018,0.004,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2019,0.019,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2020,0.108,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2021,0.178,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2022,2.78,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,France,2023,2.711,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2014,0.269,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Croatia,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2017,0.072,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2021,1.034,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2022,0.223,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Hungary,2023,2.298,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2020,0.405,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2021,0.542,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2022,0.624,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Ireland,2023,0.983,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2016,0.023,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2017,0.124,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2019,0.099,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2020,0.182,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2021,0.064,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2022,0.162,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Italy,2023,0.58,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2022,0.317,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Lithuania,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2020,0.236,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Luxembourg,2023,1.985,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Latvia,2023,0.269,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2014,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2015,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2016,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2017,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2018,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2019,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2020,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2021,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2022,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Malta,2023,0,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2014,0.183,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2015,0.14,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2016,0.36,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2017,0.312,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2018,0.477,s
ESTAT:ROAD_EQR_ZEV(1.0),19/12/24 23:00:00,Annual,Total,Lorries > 3.5 tonnes,Percentage,Netherlands,2019,0.662,s
