DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Poland,2021,15118.191,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Poland,2022,15242.904,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Poland,2023,14722.484,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2014,3813.390,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2015,3875.012,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2016,4041.392,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2017,4140.631,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2018,4177.960,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2019,4276.587,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2020,3623.834,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2021,3876.993,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2022,4068.297,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Portugal,2023,4278.116,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2014,3567.670,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2015,3676.119,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2016,3960.924,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2017,4285.444,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2018,4446.030,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2019,4582.644,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2020,4522.440,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2021,4809.929,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2022,5267.295,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Romania,2023,5550.939,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2014,1351.394,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2015,1333.624,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2016,1383.775,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2017,1494.959,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2018,1562.994,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2019,1703.229,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2020,1647.556,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2021,1891.269,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Serbia,2022,2021.379,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2014,3353.218,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2015,3491.304,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2016,3308.936,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2017,3278.213,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2018,3098.409,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2019,3155.470,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2020,3023.193,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2021,3052.417,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2022,2634.454,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Sweden,2023,2659.437,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2014,1276.882,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2015,1275.894,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2016,1396.972,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2017,1447.308,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2018,1436.302,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2019,1384.737,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2020,1136.958,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2021,1289.038,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2022,1409.956,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovenia,2023,1246.763,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2014,1316.539,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2015,1266.698,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2016,1445.684,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2017,1778.937,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2018,1804.455,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2019,1818.537,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2020,1668.643,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2021,1793.207,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2022,1829.427,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Slovakia,2023,1761.541,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2014,3124.582,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2015,3148.772,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2016,3489.453,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2017,3616.452,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2018,3764.617,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2019,4010.250,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Ukraine,2020,3598.007,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2014,269.514,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2015,303.721,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2016,317.197,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2017,336.006,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2018,360.369,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2019,359.611,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2020,360.136,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2021,392.804,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Gas oil and diesel oil,Thousand tonnes of oil equivalent,Kosovo,2022,364.794,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Austria,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2014,0.955,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2015,0.955,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2016,0.955,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2017,1.242,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2018,0.764,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2019,0.669,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2020,0.579,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2021,0.579,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2022,0.482,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Belgium,2023,0.482,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Bulgaria,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Czechia,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2014,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2015,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2016,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2018,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2019,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2020,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2021,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2022,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Germany,2023,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Denmark,2014,12.544,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Denmark,2015,0.930,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Denmark,2016,0.056,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Denmark,2017,0.000,
ESTAT:TEN00126(1.0),16/12/24 23:00:00,Annual,Final consumption - transport sector - energy use,Fuel oil,Thousand tonnes of oil equivalent,Denmark,2018,0.109,
